Item,Year,yield,rainfall,pesticides_tonnes,avg_temp
Maize,1997,17500,56,255,20.32
Potatoes,1997,174212,56,255,19.3
Potatoes,1997,174212,56,255,20.32
Wheat,1997,10090,56,255,19.3
Wheat,1997,10090,56,255,20.32
Maize,1998,18000,56,1262.38,19.75
Maize,1998,18000,56,1262.38,20.24
Potatoes,1998,180000,56,1262.38,19.75
Potatoes,1998,180000,56,1262.38,20.24
Wheat,1998,8750,56,1262.38,19.75
Wheat,1998,8750,56,1262.38,20.24
Maize,1999,20000,56,2269.75,20.27
Maize,1999,20000,56,2269.75,21.08
Potatoes,1999,249910,56,2269.75,20.27
Potatoes,1999,249910,56,2269.75,21.08
Wheat,1999,7879,56,2269.75,20.27
Wheat,1999,7879,56,2269.75,21.08
Maize,2000,28900,56,3277.13,19.59
Maize,2000,28900,56,3277.13,20.37
Potatoes,2000,200000,56,3277.13,19.59
Potatoes,2000,200000,56,3277.13,20.37
Wheat,2000,8085,56,3277.13,19.59
Wheat,2000,8085,56,3277.13,20.37
Maize,2001,20000,56,4284.5,20.09
Maize,2001,20000,56,4284.5,21.1
Potatoes,2001,195000,56,4284.5,20.09
Potatoes,2001,195000,56,4284.5,21.1
Wheat,2001,7974,56,4284.5,20.09
Wheat,2001,7974,56,4284.5,21.1
Maize,2002,15000,56,5291.88,19.96
Maize,2002,15000,56,5291.88,20.73
Potatoes,2002,195000,56,5291.88,19.96
Potatoes,2002,195000,56,5291.88,20.73
Wheat,2002,7966,56,5291.88,19.96
Wheat,2002,7966,56,5291.88,20.73
Maize,2004,24000,56,7306.63,19.76
Maize,2004,24000,56,7306.63,20.46
Potatoes,2004,195000,56,7306.63,19.76
Potatoes,2004,195000,56,7306.63,20.46
Wheat,2004,7841,56,7306.63,19.76
Wheat,2004,7841,56,7306.63,20.46
Maize,2005,24000,56,8314,19.48
Maize,2005,24000,56,8314,20.28
Potatoes,2005,157629,56,8314,19.48
Potatoes,2005,157629,56,8314,20.28
Wheat,2005,7576,56,8314,19.48
Wheat,2005,7576,56,8314,20.28
Maize,2006,22246,56,4847,19.48
Maize,2006,22246,56,4847,20.64
Potatoes,2006,195440,56,4847,19.48
Potatoes,2006,195440,56,4847,20.64
Wheat,2006,7879,56,4847,19.48
Wheat,2006,7879,56,4847,20.64
Maize,2007,22246,56,3170,19.87
Maize,2007,22246,56,3170,20.68
Potatoes,2007,193333,56,3170,19.87
Potatoes,2007,193333,56,3170,20.68
Wheat,2007,7879,56,3170,19.87
Wheat,2007,7879,56,3170,20.68
Maize,2008,22129,56,3824,20.17
Maize,2008,22129,56,3824,20.61
Potatoes,2008,193333,56,3824,20.17
Potatoes,2008,193333,56,3824,20.61
Wheat,2008,7879,56,3824,20.17
Wheat,2008,7879,56,3824,20.61
Maize,2009,24790,56,6046,19.93
Maize,2009,24790,56,6046,20.54
Potatoes,2009,194380,56,6046,19.93
Potatoes,2009,194380,56,6046,20.54
Wheat,2009,7895,56,6046,19.93
Wheat,2009,7895,56,6046,20.54
Maize,2010,19333,56,3548,20.51
Maize,2010,19333,56,3548,21.17
Potatoes,2010,193849,56,3548,20.51
Potatoes,2010,193849,56,3548,21.17
Wheat,2010,7717,56,3548,20.51
Wheat,2010,7717,56,3548,21.17
Maize,2011,21419,56,3548,19.44
Maize,2011,21419,56,3548,20.29
Potatoes,2011,189247,56,3548,19.44
Potatoes,2011,189247,56,3548,20.29
Wheat,2011,7784,56,3548,19.44
Wheat,2011,7784,56,3548,20.29
Maize,2012,21613,56,3548,20.01
Maize,2012,21613,56,3548,20.81
Potatoes,2012,189474,56,3548,20.01
Potatoes,2012,189474,56,3548,20.81
Wheat,2012,7958,56,3548,20.01
Wheat,2012,7958,56,3548,20.81
Maize,2013,20000,56,3548,19.93
Maize,2013,20000,56,3548,20.78
Potatoes,2013,196667,56,3548,19.93
Potatoes,2013,196667,56,3548,20.78
Wheat,2013,7955,56,3548,19.93
Wheat,2013,7955,56,3548,20.78
Maize,1992,13710,656,1380,7.04
Potatoes,1992,94916,656,1380,7.04
Wheat,1992,29411,656,1380,7.04
Maize,1993,13833,656,936,5.79
Potatoes,1993,145414,656,936,5.79
Wheat,1993,23718,656,936,5.79
Maize,1994,13956,656,713,6.3
Potatoes,1994,94112,656,713,6.3
Wheat,1994,20348,656,713,6.3
Maize,1995,14079,656,737,6.68
Potatoes,1995,127992,656,737,6.68
Wheat,1995,24455,656,737,6.68
Maize,1996,14201,656,979,5.09
Potatoes,1996,163152,656,979,5.09
Wheat,1996,26926,656,979,5.09
Maize,1997,14708,656,928,6.29
Potatoes,1997,150974,656,928,6.29
Wheat,1997,30016,656,928,6.29
Maize,1998,16062,656,812,6.27
Potatoes,1998,135771,656,812,6.27
Wheat,1998,28671,656,812,6.27
Maize,1999,17416,656,695,7.31
Potatoes,1999,141049,656,695,7.31
Wheat,1999,26098,656,695,7.31
Maize,2000,18464,656,688.06,7.69
Potatoes,2000,163916,656,688.06,7.69
Wheat,2000,33413,656,688.06,7.69
Maize,2001,22277,656,726.09,6.75
Potatoes,2001,102868,656,726.09,6.75
Wheat,2001,30559,656,726.09,6.75
Maize,2002,28621,656,792.6,7.26
Potatoes,2002,154365,656,792.6,7.26
Wheat,2002,36335,656,792.6,7.26
Maize,2004,21429,656,1023.6,6.43
Potatoes,2004,128802,656,1023.6,6.43
Wheat,2004,40276,656,1023.6,6.43
Maize,2005,30625,656,1048.5,6.5
Potatoes,2005,120987,656,1048.5,6.5
Wheat,2005,37332,656,1048.5,6.5
Maize,2006,23500,656,1197,6.98
Potatoes,2006,79083,656,1197,6.98
Wheat,2006,23554,656,1197,6.98
Maize,2007,48148,656,2722.82,7.44
Potatoes,2007,109110,656,2722.82,7.44
Wheat,2007,39219,656,2722.82,7.44
Maize,2008,42105,656,2722.55,7.84
Potatoes,2008,148017,656,2722.55,7.84
Wheat,2008,42689,656,2722.55,7.84
Maize,2009,43273,656,2748.8,6.7
Potatoes,2009,142167,656,2748.8,6.7
Wheat,2009,42004,656,2748.8,6.7
Maize,2010,66901,656,1803.77,6.14
Potatoes,2010,130301,656,1803.77,6.14
Wheat,2010,33045,656,1803.77,6.14
Maize,2011,74896,656,2062.34,7.32
Potatoes,2011,155889,656,2062.34,7.32
Wheat,2011,33919,656,2062.34,7.32
Maize,2012,61085,656,2559.9,6.31
Potatoes,2012,170776,656,2559.9,6.31
Wheat,2012,47829,656,2559.9,6.31
Maize,2013,73953,656,2515.69,7.42
Potatoes,2013,148606,656,2515.69,7.42
Wheat,2013,43022,656,2515.69,7.42
Cassava,1990,66512,1513,128.41,19.62
Maize,1990,9848,1513,128.41,19.62
Potatoes,1990,69744,1513,128.41,19.62
"Rice, paddy",1990,20773,1513,128.41,19.62
Sorghum,1990,5969,1513,128.41,19.62
Soybeans,1990,10417,1513,128.41,19.62
Sweet potatoes,1990,53407,1513,128.41,19.62
Wheat,1990,20000,1513,128.41,19.62
Cassava,1991,66523,1513,131,19.79
Maize,1991,9667,1513,131,19.79
Potatoes,1991,55983,1513,131,19.79
"Rice, paddy",1991,20546,1513,131,19.79
Sorghum,1991,7020,1513,131,19.79
Soybeans,1991,6349,1513,131,19.79
Sweet potatoes,1991,50308,1513,131,19.79
Wheat,1991,22500,1513,131,19.79
Cassava,1992,67059,1513,101.06,19.76
Maize,1992,8125,1513,101.06,19.76
Potatoes,1992,56560,1513,101.06,19.76
"Rice, paddy",1992,20869,1513,101.06,19.76
Sorghum,1992,6982,1513,101.06,19.76
Soybeans,1992,6320,1513,101.06,19.76
Sweet potatoes,1992,53107,1513,101.06,19.76
Wheat,1992,25000,1513,101.06,19.76
Cassava,1993,67718,1513,109.41,19.95
Maize,1993,8972,1513,109.41,19.95
Potatoes,1993,56429,1513,109.41,19.95
"Rice, paddy",1993,20782,1513,109.41,19.95
Sorghum,1993,6945,1513,109.41,19.95
Soybeans,1993,6292,1513,109.41,19.95
Sweet potatoes,1993,51059,1513,109.41,19.95
Wheat,1993,26667,1513,109.41,19.95
Cassava,1994,67429,1513,76.15,19.96
Maize,1994,9451,1513,76.15,19.96
Potatoes,1994,58442,1513,76.15,19.96
"Rice, paddy",1994,20694,1513,76.15,19.96
Sorghum,1994,6907,1513,76.15,19.96
Soybeans,1994,6264,1513,76.15,19.96
Sweet potatoes,1994,53846,1513,76.15,19.96
Wheat,1994,20000,1513,76.15,19.96
Cassava,1995,68867,1513,73.08,19.96
Maize,1995,9628,1513,73.08,19.96
Potatoes,1995,56853,1513,73.08,19.96
"Rice, paddy",1995,21304,1513,73.08,19.96
Sorghum,1995,6870,1513,73.08,19.96
Soybeans,1995,6236,1513,73.08,19.96
Sweet potatoes,1995,59055,1513,73.08,19.96
Wheat,1995,20000,1513,73.08,19.96
Cassava,1996,67441,1513,152.01,19.71
Maize,1996,9299,1513,152.01,19.71
Potatoes,1996,57166,1513,152.01,19.71
"Rice, paddy",1996,21930,1513,152.01,19.71
Sorghum,1996,6832,1513,152.01,19.71
Soybeans,1996,6208,1513,152.01,19.71
Sweet potatoes,1996,58140,1513,152.01,19.71
Wheat,1996,20000,1513,152.01,19.71
Cassava,1997,67542,1513,139.89,19.97
Maize,1997,9368,1513,139.89,19.97
Potatoes,1997,57377,1513,139.89,19.97
"Rice, paddy",1997,21737,1513,139.89,19.97
Sorghum,1997,6795,1513,139.89,19.97
Soybeans,1997,6180,1513,139.89,19.97
Sweet potatoes,1997,56044,1513,139.89,19.97
Wheat,1997,25000,1513,139.89,19.97
Cassava,1998,67000,1513,88.26,20.11
Maize,1998,8306,1513,88.26,20.11
Potatoes,1998,57377,1513,88.26,20.11
"Rice, paddy",1998,20341,1513,88.26,20.11
Sorghum,1998,6757,1513,88.26,20.11
Soybeans,1998,6152,1513,88.26,20.11
Sweet potatoes,1998,54255,1513,88.26,20.11
Wheat,1998,25000,1513,88.26,20.11
Cassava,1999,69994,1513,49.52,19.82
Maize,1999,9162,1513,49.52,19.82
Potatoes,1999,59388,1513,49.52,19.82
"Rice, paddy",1999,21284,1513,49.52,19.82
Sorghum,1999,6720,1513,49.52,19.82
Soybeans,1999,6124,1513,49.52,19.82
Sweet potatoes,1999,56522,1513,49.52,19.82
Wheat,1999,23480,1513,49.52,19.82
Cassava,2000,70036,1513,130.46,19.65
Maize,2000,8838,1513,130.46,19.65
Potatoes,2000,58269,1513,130.46,19.65
"Rice, paddy",2000,20512,1513,130.46,19.65
Sorghum,2000,6683,1513,130.46,19.65
Soybeans,2000,6096,1513,130.46,19.65
Sweet potatoes,2000,56319,1513,130.46,19.65
Wheat,2000,23442,1513,130.46,19.65
Cassava,2001,71320,1513,87.59,20.12
Maize,2001,9290,1513,87.59,20.12
Potatoes,2001,59661,1513,87.59,20.12
"Rice, paddy",2001,21956,1513,87.59,20.12
Sorghum,2001,6645,1513,87.59,20.12
Soybeans,2001,6068,1513,87.59,20.12
Sweet potatoes,2001,57555,1513,87.59,20.12
Wheat,2001,23810,1513,87.59,20.12
Cassava,2002,67157,1513,240.84,20.14
Maize,2002,8845,1513,240.84,20.14
Potatoes,2002,59621,1513,240.84,20.14
"Rice, paddy",2002,21414,1513,240.84,20.14
Sorghum,2002,6608,1513,240.84,20.14
Soybeans,2002,6040,1513,240.84,20.14
Sweet potatoes,2002,52178,1513,240.84,20.14
Wheat,2002,23462,1513,240.84,20.14
Cassava,2004,55178,1513,68.01,19.87
Maize,2004,17779,1513,68.01,19.87
Potatoes,2004,56139,1513,68.01,19.87
"Rice, paddy",2004,24475,1513,68.01,19.87
Sorghum,2004,6469,1513,68.01,19.87
Soybeans,2004,5990,1513,68.01,19.87
Sweet potatoes,2004,51282,1513,68.01,19.87
Wheat,2004,23454,1513,68.01,19.87
Cassava,2005,76239,1513,114.51,20.05
Maize,2005,15464,1513,114.51,20.05
Potatoes,2005,58561,1513,114.51,20.05
"Rice, paddy",2005,27140,1513,114.51,20.05
Sorghum,2005,6367,1513,114.51,20.05
Soybeans,2005,5968,1513,114.51,20.05
Sweet potatoes,2005,70897,1513,114.51,20.05
Wheat,2005,23440,1513,114.51,20.05
Cassava,2006,76035,1513,109.39,20.09
Maize,2006,15891,1513,109.39,20.09
Potatoes,2006,58565,1513,109.39,20.09
"Rice, paddy",2006,27667,1513,109.39,20.09
Sorghum,2006,6266,1513,109.39,20.09
Soybeans,2006,5946,1513,109.39,20.09
Sweet potatoes,2006,72428,1513,109.39,20.09
Wheat,2006,23256,1513,109.39,20.09
Cassava,2007,75811,1513,93.88,20.02
Maize,2007,16191,1513,93.88,20.02
Potatoes,2007,59881,1513,93.88,20.02
"Rice, paddy",2007,28268,1513,93.88,20.02
Sorghum,2007,6164,1513,93.88,20.02
Soybeans,2007,5924,1513,93.88,20.02
Sweet potatoes,2007,72814,1513,93.88,20.02
Wheat,2007,24444,1513,93.88,20.02
Cassava,2008,76713,1513,112.11,19.79
Maize,2008,16569,1513,112.11,19.79
Potatoes,2008,59912,1513,112.11,19.79
"Rice, paddy",2008,30495,1513,112.11,19.79
Sorghum,2008,6063,1513,112.11,19.79
Soybeans,2008,5902,1513,112.11,19.79
Sweet potatoes,2008,71262,1513,112.11,19.79
Wheat,2008,23810,1513,112.11,19.79
Cassava,2009,75058,1513,143.9,20.13
Maize,2009,16225,1513,143.9,20.13
Potatoes,2009,59915,1513,143.9,20.13
"Rice, paddy",2009,35056,1513,143.9,20.13
Sorghum,2009,5961,1513,143.9,20.13
Soybeans,2009,5880,1513,143.9,20.13
Sweet potatoes,2009,71721,1513,143.9,20.13
Wheat,2009,23859,1513,143.9,20.13
Cassava,2010,74144,1513,241.89,20.31
Maize,2010,15577,1513,241.89,20.31
Potatoes,2010,58940,1513,241.89,20.31
"Rice, paddy",2010,36249,1513,241.89,20.31
Sorghum,2010,5972,1513,241.89,20.31
Soybeans,2010,5960,1513,241.89,20.31
Sweet potatoes,2010,72205,1513,241.89,20.31
Wheat,2010,23982,1513,241.89,20.31
Cassava,2011,73945,1513,310.36,20.33
Maize,2011,15490,1513,310.36,20.33
Potatoes,2011,58963,1513,310.36,20.33
"Rice, paddy",2011,37806,1513,310.36,20.33
Sorghum,2011,5886,1513,310.36,20.33
Soybeans,2011,5962,1513,310.36,20.33
Sweet potatoes,2011,74011,1513,310.36,20.33
Wheat,2011,23968,1513,310.36,20.33
Cassava,2012,76214,1513,377.71,19.78
Maize,2012,16290,1513,377.71,19.78
Potatoes,2012,59267,1513,377.71,19.78
"Rice, paddy",2012,37661,1513,377.71,19.78
Sorghum,2012,5870,1513,377.71,19.78
Soybeans,2012,6000,1513,377.71,19.78
Sweet potatoes,2012,75760,1513,377.71,19.78
Wheat,2012,24045,1513,377.71,19.78
Cassava,2013,77707,1513,507.94,19.34
Maize,2013,16288,1513,507.94,19.34
Potatoes,2013,59375,1513,507.94,19.34
"Rice, paddy",2013,39449,1513,507.94,19.34
Sorghum,2013,5652,1513,507.94,19.34
Soybeans,2013,5867,1513,507.94,19.34
Sweet potatoes,2013,77058,1513,507.94,19.34
Wheat,2013,24122,1513,507.94,19.34
Cassava,1990,23536,1181,173.19,20.86
Maize,1990,9993,1181,173.19,20.86
Plantains and others,1990,40179,1181,173.19,20.86
Potatoes,1990,102044,1181,173.19,20.86
"Rice, paddy",1990,14903,1181,173.19,20.86
Sorghum,1990,5015,1181,173.19,20.86
Wheat,1990,7735,1181,173.19,20.86
Cassava,1991,23432,1181,173.19,20.4
Maize,1991,11419,1181,173.19,20.4
Plantains and others,1991,40000,1181,173.19,20.4
Potatoes,1991,66730,1181,173.19,20.4
"Rice, paddy",1991,19237,1181,173.19,20.4
Sorghum,1991,5979,1181,173.19,20.4
Wheat,1991,5870,1181,173.19,20.4
Cassava,1992,20140,1181,173.19,20.89
Maize,1992,4802,1181,173.19,20.89
Plantains and others,1992,39362,1181,173.19,20.89
Potatoes,1992,135970,1181,173.19,20.89
"Rice, paddy",1992,13046,1181,173.19,20.89
Sorghum,1992,1430,1181,173.19,20.89
Wheat,1992,4239,1181,173.19,20.89
Cassava,1993,28781,1181,173.19,20.43
Maize,1993,15327,1181,173.19,20.43
Plantains and others,1993,38789,1181,173.19,20.43
Potatoes,1993,90947,1181,173.19,20.43
"Rice, paddy",1993,16834,1181,173.19,20.43
Sorghum,1993,4921,1181,173.19,20.43
Wheat,1993,6306,1181,173.19,20.43
Cassava,1994,34660,1181,173.19,20.59
Maize,1994,9209,1181,173.19,20.59
Plantains and others,1994,38004,1181,173.19,20.59
Potatoes,1994,85376,1181,173.19,20.59
"Rice, paddy",1994,15195,1181,173.19,20.59
Sorghum,1994,3059,1181,173.19,20.59
Wheat,1994,2244,1181,173.19,20.59
Cassava,1995,34669,1181,173.19,20.86
Maize,1995,13517,1181,173.19,20.86
Plantains and others,1995,38004,1181,173.19,20.86
Potatoes,1995,58002,1181,173.19,20.86
"Rice, paddy",1995,15635,1181,173.19,20.86
Sorghum,1995,7261,1181,173.19,20.86
Wheat,1995,6865,1181,173.19,20.86
Cassava,1996,45875,1181,173.19,20.47
Maize,1996,14433,1181,173.19,20.47
Plantains and others,1996,38480,1181,173.19,20.47
Potatoes,1996,90293,1181,173.19,20.47
"Rice, paddy",1996,17619,1181,173.19,20.47
Sorghum,1996,7196,1181,173.19,20.47
Wheat,1996,8619,1181,173.19,20.47
Cassava,1997,57249,1181,173.19,20.62
Maize,1997,10959,1181,173.19,20.62
Plantains and others,1997,38907,1181,173.19,20.62
Potatoes,1997,95765,1181,173.19,20.62
"Rice, paddy",1997,16273,1181,173.19,20.62
Sorghum,1997,4712,1181,173.19,20.62
Wheat,1997,5896,1181,173.19,20.62
Cassava,1998,54939,1181,131.59,20.92
Maize,1998,13711,1181,131.59,20.92
Plantains and others,1998,42756,1181,131.59,20.92
Potatoes,1998,104774,1181,131.59,20.92
"Rice, paddy",1998,16409,1181,131.59,20.92
Sorghum,1998,6105,1181,131.59,20.92
Wheat,1998,7418,1181,131.59,20.92
Cassava,1999,54563,1181,123.64,20.26
Maize,1999,18109,1181,123.64,20.26
Plantains and others,1999,48810,1181,123.64,20.26
Potatoes,1999,112207,1181,123.64,20.26
"Rice, paddy",1999,20279,1181,123.64,20.26
Sorghum,1999,6980,1181,123.64,20.26
Wheat,1999,7877,1181,123.64,20.26
Cassava,2000,154605,1181,220.22,20.22
Maize,2000,17428,1181,220.22,20.22
Plantains and others,2000,57895,1181,220.22,20.22
Potatoes,2000,114561,1181,220.22,20.22
"Rice, paddy",2000,16451,1181,220.22,20.22
Sorghum,2000,6687,1181,220.22,20.22
Wheat,2000,7968,1181,220.22,20.22
Cassava,2001,169416,1181,177.24,20.59
Maize,2001,11845,1181,177.24,20.59
Plantains and others,2001,65714,1181,177.24,20.59
Potatoes,2001,135370,1181,177.24,20.59
"Rice, paddy",2001,18576,1181,177.24,20.59
Sorghum,2001,6804,1181,177.24,20.59
Wheat,2001,8989,1181,177.24,20.59
Cassava,2002,149635,1181,134.25,20.76
Maize,2002,10460,1181,134.25,20.76
Plantains and others,2002,75000,1181,134.25,20.76
Potatoes,2002,126773,1181,134.25,20.76
"Rice, paddy",2002,16425,1181,134.25,20.76
Sorghum,2002,7197,1181,134.25,20.76
Wheat,2002,5588,1181,134.25,20.76
Cassava,2004,161644,1181,48.28,20.44
Maize,2004,10460,1181,48.28,20.44
Plantains and others,2004,100000,1181,48.28,20.44
Potatoes,2004,120873,1181,48.28,20.44
"Rice, paddy",2004,11681,1181,48.28,20.44
Sorghum,2004,6446,1181,48.28,20.44
Soybeans,2004,6447,1181,48.28,20.44
Wheat,2004,7537,1181,48.28,20.44
Cassava,2005,142995,1181,295.51,21.37
Maize,2005,8093,1181,295.51,21.37
Plantains and others,2005,96875,1181,295.51,21.37
Potatoes,2005,90371,1181,295.51,21.37
"Rice, paddy",2005,8424,1181,295.51,21.37
Sorghum,2005,2656,1181,295.51,21.37
Soybeans,2005,5797,1181,295.51,21.37
Wheat,2005,8707,1181,295.51,21.37
Cassava,2006,173116,1181,202.35,20.63
Maize,2006,14814,1181,202.35,20.63
Plantains and others,2006,94118,1181,202.35,20.63
Potatoes,2006,133445,1181,202.35,20.63
"Rice, paddy",2006,17576,1181,202.35,20.63
Sorghum,2006,7688,1181,202.35,20.63
Soybeans,2006,7639,1181,202.35,20.63
Wheat,2006,12071,1181,202.35,20.63
Cassava,2007,187722,1181,524.46,20.67
Maize,2007,26547,1181,524.46,20.67
Plantains and others,2007,94286,1181,524.46,20.67
Potatoes,2007,151922,1181,524.46,20.67
"Rice, paddy",2007,19481,1181,524.46,20.67
Sorghum,2007,8593,1181,524.46,20.67
Soybeans,2007,8972,1181,524.46,20.67
Wheat,2007,22968,1181,524.46,20.67
Cassava,2008,190760,1181,624.52,20.42
Maize,2008,16498,1181,624.52,20.42
Plantains and others,2008,95374,1181,624.52,20.42
Potatoes,2008,146009,1181,624.52,20.42
"Rice, paddy",2008,18200,1181,624.52,20.42
Sorghum,2008,8314,1181,624.52,20.42
Soybeans,2008,8722,1181,624.52,20.42
Wheat,2008,16133,1181,624.52,20.42
Cassava,2009,202912,1181,736.25,20.68
Maize,2009,22265,1181,736.25,20.68
Plantains and others,2009,96524,1181,736.25,20.68
Potatoes,2009,161923,1181,736.25,20.68
"Rice, paddy",2009,21259,1181,736.25,20.68
Sorghum,2009,7968,1181,736.25,20.68
Soybeans,2009,9804,1181,736.25,20.68
Wheat,2009,15006,1181,736.25,20.68
Cassava,2010,204311,1181,584.12,21.34
Maize,2010,20158,1181,584.12,21.34
Plantains and others,2010,97581,1181,584.12,21.34
Potatoes,2010,160600,1181,584.12,21.34
"Rice, paddy",2010,18631,1181,584.12,21.34
Sorghum,2010,6094,1181,584.12,21.34
Soybeans,2010,9757,1181,584.12,21.34
Wheat,2010,15123,1181,584.12,21.34
Cassava,2011,215408,1181,553.57,20.92
Maize,2011,22079,1181,553.57,20.92
Plantains and others,2011,98694,1181,553.57,20.92
Potatoes,2011,159930,1181,553.57,20.92
"Rice, paddy",2011,19125,1181,553.57,20.92
Sorghum,2011,8184,1181,553.57,20.92
Soybeans,2011,9977,1181,553.57,20.92
Wheat,2011,15214,1181,553.57,20.92
Cassava,2012,223883,1181,775.83,20.42
Maize,2012,21932,1181,775.83,20.42
Plantains and others,2012,100000,1181,775.83,20.42
Potatoes,2012,172009,1181,775.83,20.42
"Rice, paddy",2012,18453,1181,775.83,20.42
Sorghum,2012,8335,1181,775.83,20.42
Soybeans,2012,10433,1181,775.83,20.42
Wheat,2012,15104,1181,775.83,20.42
Cassava,2013,228041,1181,1500.27,19.68
Maize,2013,21708,1181,1500.27,19.68
Plantains and others,2013,100966,1181,1500.27,19.68
Potatoes,2013,175414,1181,1500.27,19.68
"Rice, paddy",2013,19174,1181,1500.27,19.68
Sorghum,2013,9647,1181,1500.27,19.68
Soybeans,2013,9791,1181,1500.27,19.68
Wheat,2013,14058,1181,1500.27,19.68
Cassava,1990,97297,2875,39406.48,27.21
Maize,1990,17500,2875,39406.48,27.21
"Rice, paddy",1990,27694,2875,39406.48,27.21
Soybeans,1990,3333,2875,39406.48,27.21
Sweet potatoes,1990,110000,2875,39406.48,27.21
Cassava,1991,103125,2875,39406.48,27.04
Maize,1991,17500,2875,39406.48,27.04
"Rice, paddy",1991,28178,2875,39406.48,27.04
Sweet potatoes,1991,110000,2875,39406.48,27.04
Cassava,1992,103333,2875,39406.48,27.05
Maize,1992,17143,2875,39406.48,27.05
"Rice, paddy",1992,29918,2875,39406.48,27.05
Sweet potatoes,1992,110000,2875,39406.48,27.05
Cassava,1993,111111,2875,39406.48,26.99
Maize,1993,19000,2875,39406.48,26.99
"Rice, paddy",1993,30348,2875,39406.48,26.99
Sweet potatoes,1993,110000,2875,39406.48,26.99
Cassava,1994,112000,2875,39406.48,27
Maize,1994,20000,2875,39406.48,27
"Rice, paddy",1994,30614,2875,39406.48,27
Sweet potatoes,1994,110000,2875,39406.48,27
Cassava,1995,115000,2875,39406.48,27.05
Maize,1995,18696,2875,39406.48,27.05
"Rice, paddy",1995,31619,2875,39406.48,27.05
Sweet potatoes,1995,110000,2875,39406.48,27.05
Cassava,1996,114286,2875,39406.48,27.04
Maize,1996,18000,2875,39406.48,27.04
"Rice, paddy",1996,32510,2875,39406.48,27.04
Sweet potatoes,1996,109375,2875,39406.48,27.04
Cassava,1997,123333,2875,39406.48,27.29
Maize,1997,18462,2875,39406.48,27.29
"Rice, paddy",1997,30676,2875,39406.48,27.29
Sweet potatoes,1997,111111,2875,39406.48,27.29
Cassava,1998,141667,2875,39406.48,27.89
Maize,1998,18519,2875,39406.48,27.89
"Rice, paddy",1998,28829,2875,39406.48,27.89
Sweet potatoes,1998,112000,2875,39406.48,27.89
Cassava,1999,150000,2875,39406.48,26.95
Maize,1999,21111,2875,39406.48,26.95
"Rice, paddy",1999,29415,2875,39406.48,26.95
Sweet potatoes,1999,108696,2875,39406.48,26.95
Cassava,2000,141176,2875,39406.48,27.14
Maize,2000,24074,2875,39406.48,27.14
"Rice, paddy",2000,30640,2875,39406.48,27.14
Sweet potatoes,2000,111111,2875,39406.48,27.14
Cassava,2001,157143,2875,39406.48,27.24
Maize,2001,30455,2875,39406.48,27.24
"Rice, paddy",2001,31101,2875,39406.48,27.24
Sweet potatoes,2001,113900,2875,39406.48,27.24
Cassava,2002,172414,2875,39406.48,27.57
Maize,2002,30435,2875,39406.48,27.57
"Rice, paddy",2002,32385,2875,39406.48,27.57
Sweet potatoes,2002,108800,2875,39406.48,27.57
Cassava,2004,202500,2875,39406.48,27.35
Maize,2004,30000,2875,39406.48,27.35
"Rice, paddy",2004,33260,2875,39406.48,27.35
Sweet potatoes,2004,120523,2875,39406.48,27.35
Cassava,2005,222857,2875,39406.48,27.59
Maize,2005,30000,2875,39406.48,27.59
"Rice, paddy",2005,34221,2875,39406.48,27.59
Sweet potatoes,2005,126406,2875,39406.48,27.59
Cassava,2006,233333,2875,39406.48,27.29
Maize,2006,32000,2875,39406.48,27.29
"Rice, paddy",2006,33907,2875,39406.48,27.29
Sweet potatoes,2006,142868,2875,39406.48,27.29
Cassava,2007,161565,2875,46868.35,27.23
Maize,2007,48554,2875,46868.35,27.23
"Rice, paddy",2007,35277,2875,46868.35,27.23
Sweet potatoes,2007,162751,2875,46868.35,27.23
Cassava,2008,152025,2875,54821.91,27.12
Maize,2008,52192,2875,54821.91,27.12
"Rice, paddy",2008,35836,2875,54821.91,27.12
Sweet potatoes,2008,139251,2875,54821.91,27.12
Cassava,2009,222790,2875,52464.19,27.47
Maize,2009,50719,2875,52464.19,27.47
"Rice, paddy",2009,37205,2875,52464.19,27.47
Sweet potatoes,2009,103094,2875,52464.19,27.47
Cassava,2010,134298,2875,60194.83,27.69
Maize,2010,55351,2875,60194.83,27.69
"Rice, paddy",2010,36361,2875,60194.83,27.69
Sweet potatoes,2010,106534,2875,60194.83,27.69
Cassava,2011,127912,2875,41562.16,27.27
